Protein Id	Gene Symbol	Description	Number of peptides	pex19_1	pex19_2	pex19msp1_1	pex19msp1_2	pex3_1	pex3_2	pex3_3	pex3msp1_1	pex3msp1_2	pex3msp1_3
YBL061C	SKT5	"Activator of Chs3p (chitin synthase III), recruits Chs3p to the bud neck via interaction with Bni4p; has similarity to Shc1p, which activates Chs3p during sporulation"	1	11.1157	7.24362	11.4867	8.43485	11.7276	10.2429	9.18464	10.5099	10.7176	9.33641
YBL064C	PRX1	"Mitochondrial peroxiredoxin (1-Cys Prx) with thioredoxin peroxidase activity, has a role in reduction of hydroperoxides; reactivation requires Trr2p and glutathione; induced during respiratory growth and oxidative stress; phosphorylated"	39	8.97574	16.9243	11.5778	16.0001	5.79501	10.2365	7.94209	7.33216	8.23589	6.98044
YBL066C	SEF1	"Putative transcription factor, has homolog in Kluyveromyces lactis"	3	9.56949	5.77177	8.71818	6.51857	14.7711	8.32356	6.19177	17.1113	10.3183	12.706
YBL067C	UBP13	"Putative ubiquitin carboxyl-terminal hydrolase, ubiquitin-specific protease that cleaves ubiquitin-protein fusions"	4	10.557	5.6825	9.62986	6.93233	13.9391	8.87579	12.4444	10.3033	8.82578	12.8098
YBL068W	PRS4	"5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase, synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes"	6	12.6049	3.07411	7.06275	4.50865	13.5169	10.3895	11.3826	13.0078	10.078	14.3748
YBL069W	AST1	"Peripheral membrane protein that interacts with the plasma membrane ATPase Pma1p and has a role in its targeting to the plasma membrane, possibly by influencing its incorporation into lipid rafts"	14	10.7762	7.40134	9.98363	7.4855	11.5602	8.97022	11.9296	10.6594	10.5385	10.6953
YBL072C	RPS8A	Protein component of the small (40S) ribosomal subunit; identical to Rps8Bp and has similarity to rat S8 ribosomal protein	9	12.7959	3.61072	12.0723	5.21072	10.7459	9.24716	12.797	12.0095	12.2589	9.25199
YBL074C	AAR2	"Component of the U5 snRNP, required for splicing of U3 precursors; originally described as a splicing factor specifically required for splicing pre-mRNA of the MATa1 cistron"	2	8.26122	6.60368	7.20677	8.3491	8.61383	14.8043	11.3176	9.04461	14.8856	10.9133
YBL075C	SSA3	ATPase involved in protein folding and the response to stress; plays a role in SRP-dependent cotranslational protein-membrane targeting and translocation; member of the heat shock protein 70 (HSP70) family; localized to the cytoplasm	17	11.3015	2.44903	11.2574	4.33328	9.90435	13.5018	13.2633	9.74778	14.8552	9.38626
YBL076C	ILS1	"Cytoplasmic isoleucine-tRNA synthetase, target of the G1-specific inhibitor reveromycin A"	17	14.9457	3.24828	8.27796	4.09762	13.1366	9.08083	12.8306	11.874	10.1646	12.3438
YBL078C	ATG8	"Component of autophagosomes and Cvt vesicles; undergoes conjugation to phosphatidylethanolamine (PE); Atg8p-PE is anchored to membranes, is involved in phagophore expansion, and may mediate membrane fusion during autophagosome formation"	5	8.33991	5.88634	7.38774	5.82036	10.0144	13.5933	11.0606	10.92	12.6554	14.3219
YBL079W	NUP170	"Subunit of the nuclear pore complex (NPC), required for NPC localization of specific nucleoporins; involved in nuclear envelope permeability and chromosome segregation; has similar to Nup157p; essential role, with Nup157p, in NPC assembly"	20	9.55772	7.10958	8.54888	7.47213	9.84697	12.5416	11.437	10.1291	12.5258	10.8313
YBL080C	PET112	Subunit of the trimeric GatFAB AmidoTransferase(AdT) complex; involved in the formation of Q-tRNAQ; mutation is functionally complemented by the bacterial GatB ortholog	20	9.75496	14.6585	11.2406	13.1336	7.99759	8.45331	9.27031	8.15297	8.20487	9.13327
YBL082C	ALG3	"Dolichol-P-Man dependent alpha(1-3) mannosyltransferase, involved in the synthesis of dolichol-linked oligosaccharide donor for N-linked glycosylation of proteins"	3	7.90191	6.66005	8.94325	10.4258	8.99265	12.3575	10.0909	11.0604	12.6703	10.8972
YBL085W	BOI1	"Protein implicated in polar growth, functionally redundant with Boi2p; interacts with bud-emergence protein Bem1p; contains an SH3 (src homology 3) domain and a PH (pleckstrin homology) domain"	7	10.7024	7.1205	11.7163	7.32172	9.0971	11.2836	10.9984	10.1773	11.6419	9.9408
YBL086C	YBL086C	Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery	3	9.3719	7.50034	10.5468	7.83936	9.55305	11.6255	10.1625	10.281	13.7693	9.35028
YBL087C	RPL23A	"Protein component of the large (60S) ribosomal subunit, identical to Rpl23Bp and has similarity to E. coli L14 and rat L23 ribosomal proteins"	7	12.2902	4.80576	10.2143	5.62362	11.0826	8.80607	12.0097	13.7044	9.32914	12.1342
YBL088C	TEL1	Protein kinase primarily involved in telomere length regulation; contributes to cell cycle checkpoint control in response to DNA damage; functionally redundant with Mec1p; homolog of human ataxia telangiectasia (ATM) gene	1	11.4192	5.0042	9.28932	5.68479	13.6668	9.07533	10.2209	13.6053	9.00527	13.0289
YBL090W	MRP21	Mitochondrial ribosomal protein of the small subunit; MRP21 exhibits genetic interactions with mutations in the COX2 and COX3 mRNA 5'-untranslated leader sequences	12	7.97906	15.2647	8.27701	15.1203	10.8793	9.40339	7.15918	9.23335	8.00901	8.67468
YBL091C	MAP2	"Methionine aminopeptidase, catalyzes the cotranslational removal of N-terminal methionine from nascent polypeptides; function is partially redundant with that of Map1p"	3	13.5163	2.72361	8.8223	3.42451	14.9713	8.48693	14.0568	10.7034	11.6678	11.627
YBL091C-A	SCS22	Protein involved in regulation of phospholipid metabolism; homolog of Scs2p; similar to D. melanogaster inturned protein	3	9.60325	8.25769	10.3336	8.39841	10.0918	10.8592	10.0273	10.0731	13.0909	9.26477
YBL092W	RPL32	"Protein component of the large (60S) ribosomal subunit, has similarity to rat L32 ribosomal protein; overexpression disrupts telomeric silencing"	14	10.7159	3.73583	8.18236	5.50746	18.6725	10.2444	7.29395	14.5881	13.6299	7.42959
YBL093C	ROX3	Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme	1	10.1558	7.08451	9.75724	8.08838	12.3673	11.1037	4.64997	14.2358	14.421	8.13624
YBL095W	YBL095W	"Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"	9	9.63278	13.9466	11.1868	12.4258	9.82075	8.84223	8.72143	8.96914	7.78653	8.66797
YBL098W	BNA4	"Kynurenine 3-mono oxygenase, required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p; putative therapeutic target for Huntington disease"	18	8.9923	10.7527	11.0298	12.794	7.50039	10.3646	10.2886	10.5488	7.28085	10.4479
YBL099W	ATP1	"Alpha subunit of the F1 sector of mitochondrial F1F0 ATP synthase, which is a large, evolutionarily conserved enzyme complex required for ATP synthesis; phosphorylated"	241	9.19609	13.6486	10.5502	12.0899	8.78291	9.28269	9.33992	9.08439	7.51089	10.5143
YBL101C	ECM21	Protein involved in regulating the endocytosis of plasma membrane proteins; identified as a substrate for ubiquitination by Rsp5p and deubiquitination by Ubp2p; promoter contains several Gcn4p binding elements	9	13.6839	3.19554	9.3257	5.65049	17.077	9.26208	10.9758	11.3606	9.43122	10.0377
YBL102W	SFT2	"Non-essential tetra-spanning membrane protein found mostly in the late Golgi, can suppress some sed5 alleles; may be part of the transport machinery, but precise function is unknown; similar to mammalian syntaxin 5"	3	11.0225	4.32728	8.64992	6.77607	12.8496	12.1489	9.57418	11.6363	13.0125	10.0027
YBL104C	SEA4	"Subunit of the SEA (Seh1-associated) complex, a coatomer-related complex that associates dynamically with the vacuole; has an N-terminal beta-propeller fold and a C-terminal RING motif; promoter contains multiple GCN4 binding sites"	5	14.8184	3.58308	8.45444	4.32938	10.8928	10.1021	12.4958	12.3816	9.76797	13.1744
YBL105C	PKC1	"Protein serine/threonine kinase essential for cell wall remodeling during growth; localized to sites of polarized growth and the mother-daughter bud neck; homolog of the alpha, beta, and gamma isoforms of mammalian protein kinase C (PKC)"	8	11.5135	5.83586	9.99289	7.18627	11.4441	11.2483	9.91724	10.9553	12.2603	9.64614
YBL107C	YBL107C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YBL107C is not an essential gene	3	6.96251	24.2495	11.2683	17.9998	6.45196	6.96681	6.51221	6.42591	8.13085	5.03213
YBR001C	NTH2	"Putative neutral trehalase, required for thermotolerance and may mediate resistance to other cellular stresses"	5	10.6076	5.62349	9.50662	8.71614	9.1965	11.5788	10.2223	12.7002	10.7878	11.0604
YBR002C	RER2	Cis-prenyltransferase involved in dolichol synthesis; participates in endoplasmic reticulum (ER) protein sorting	3	10.4155	5.95846	8.65905	7.6307	13.2707	11.5299	10.5091	11.1459	11.8392	9.04153
YBR003W	COQ1	"Hexaprenyl pyrophosphate synthetase, catalyzes the first step in ubiquinone (coenzyme Q) biosynthesis"	24	9.36777	14.4392	10.2105	15.1529	9.76759	8.62601	8.83543	8.92831	7.60414	7.06816
YBR004C	GPI18	"Functional ortholog of human PIG-V, which is a mannosyltransferase that transfers the second mannose in glycosylphosphatidylinositol biosynthesis; the authentic, non-tagged protein was localized to mitochondria"	1	16.8006	5.8758	7.09917	5.28493	11.4523	6.79971	13.1671	11.5769	7.94513	13.9983
YBR006W	UGA2	Succinate semialdehyde dehydrogenase involved in the utilization of gamma-aminobutyrate (GABA) as a nitrogen source; part of the 4-aminobutyrate and glutamate degradation pathways; localized to the cytoplasm	2	11.6644	4.65824	9.3965	5.95858	10.4337	11.3926	12.1106	11.496	12.0578	10.8315
YBR009C	HHF1	"Histone H4, core histone protein required for chromatin assembly and chromosome function; one of two identical histone proteins (see also HHF2); contributes to telomeric silencing; N-terminal domain involved in maintaining genomic integrity"	9	7.82985	3.73554	6.26383	5.29085	20.7444	8.55803	5.85202	19.5738	14.1964	7.95538
YBR010W	HHT1	"Histone H3, core histone protein required for chromatin assembly, part of heterochromatin-mediated telomeric and HM silencing; one of two identical histone H3 proteins (see HHT2); regulated by acetylation, methylation, and phosphorylation"	8	8.75741	4.39256	7.76793	6.60347	14.9861	7.89358	5.71295	20.5811	12.6914	10.6134
YBR011C	IPP1	"Cytoplasmic inorganic pyrophosphatase (PPase), homodimer that catalyzes the rapid exchange of oxygens from Pi with water, highly expressed and essential for viability, active-site residues show identity to those from E. coli PPase"	12	11.4447	5.68623	8.54602	6.31928	11.5317	10.1523	12.8146	11.0304	11.5581	10.9167
YBR014C	GRX7	Cis-golgi localized monothiol glutaredoxin; more similar in activity to dithiol than other monothiol glutaredoxins; involved in the oxidative stress response; does not bind metal ions; functional overlap with GRX6	4	11.5507	4.72807	7.81408	4.75291	15.4642	8.69279	11.7565	11.8131	10.0019	13.4258
YBR015C	MNN2	"Alpha-1,2-mannosyltransferase, responsible for addition of the first alpha-1,2-linked mannose to form the branches on the mannan backbone of oligosaccharides, localizes to an early Golgi compartment"	23	10.9744	5.69072	8.54691	5.36047	13.7083	10.2424	11.1382	11.1801	11.6096	11.549
YBR022W	POA1	"Phosphatase that is highly specific for ADP-ribose 1''-phosphate, a tRNA splicing metabolite; may have a role in regulation of tRNA splicing"	5	8.47628	12.1374	7.65412	10.2614	8.21	13.7563	9.30401	9.05928	11.2555	9.88559
YBR023C	CHS3	"Chitin synthase III, catalyzes the transfer of N-acetylglucosamine (GlcNAc) to chitin; required for synthesis of the majority of cell wall chitin, the chitin ring during bud emergence, and spore wall chitosan"	4	10.8473	7.02677	9.88086	6.82626	10.8746	9.19349	12.0774	10.7194	9.49781	13.0561
YBR024W	SCO2	"Protein anchored to the mitochondrial inner membrane, similar to Sco1p and may have a redundant function with Sco1p in delivery of copper to cytochrome c oxidase; interacts with Cox2p"	13	9.12689	11.9711	11.1653	12.7206	7.98411	9.80632	9.62988	10.7284	7.49472	9.37268
YBR025C	OLA1	P-loop ATPase with similarity to human OLA1 and bacterial YchF; identified as specifically interacting with the proteasome; protein levels are induced by hydrogen peroxide	20	11.5203	4.62666	6.00563	5.7859	12.6973	11.7804	12.0181	12.25	10.3104	13.0053
YBR026C	ETR1	"2-enoyl thioester reductase, member of the medium chain dehydrogenase/reductase family; localized to in mitochondria, where it has a probable role in fatty acid synthesis"	59	9.48138	14.5552	10.859	14.3965	7.96011	10.0597	8.68062	7.52878	8.63245	7.8462
YBR028C	YPK3	An AGC kinase phosphorylated by cAMP-dependent protein kinase (PKA) in a TORC1-dependent manner	2	11.326	5.54234	8.77662	6.90887	12.2228	9.29518	10.7557	12.9434	7.84986	14.3792
YBR029C	CDS1	"Phosphatidate cytidylyltransferase (CDP-diglyceride synthetase); an enzyme that catalyzes that conversion of CTP + phosphate into diphosphate + CDP-diaclglyerol, a critical step in the synthesis of all major yeast phospholipids"	16	10.338	7.84048	9.74104	7.16107	12.2874	11.7078	8.40528	10.742	13.0196	8.75733
YBR031W	RPL4A	"N-terminally acetylated protein component of the large (60S) ribosomal subunit, nearly identical to Rpl4Bp and has similarity to E. coli L4 and rat L4 ribosomal proteins"	18	11.8507	5.56451	10.536	6.17639	11.9432	9.10847	11.5254	13.0015	9.87816	10.4157
YBR034C	HMT1	"Nuclear SAM-dependent mono- and asymmetric arginine dimethylating methyltransferase that modifies hnRNPs, including Npl3p and Hrp1p, affecting their activity and nuclear export; methylates U1 snRNP protein Snp1p and ribosomal protein Rps2p"	2	9.38393	8.15702	6.46281	7.2633	6.41123	17.176	11.585	9.03742	12.3623	12.161
YBR035C	PDX3	"Pyridoxine (pyridoxamine) phosphate oxidase, has homologs in E. coli and Myxococcus xanthus; transcription is under the general control of nitrogen metabolism"	2	12.3927	5.50863	8.61006	6.80822	12.2083	8.41783	12.913	11.562	10.6944	10.8848
YBR036C	CSG2	"Endoplasmic reticulum membrane protein, required for mannosylation of inositolphosphorylceramide and for growth at high calcium concentrations"	1	12.8695	4.72948	8.77651	6.40672	10.4805	10.4198	12.1224	11.2733	11.0895	11.8323
YBR037C	SCO1	"Copper-binding protein of the mitochondrial inner membrane, required for cytochrome c oxidase activity and respiration; may function to deliver copper to cytochrome c oxidase; has similarity to thioredoxins"	5	7.63976	12.7101	8.46914	12.2482	8.08414	9.16344	8.3906	13.6787	5.75152	13.8644
YBR038W	CHS2	Chitin synthase II; catalyzes transfer of N-acetylglucosamine (GlcNAc) to chitin upon activation of zymogenic form; required for chitin synthesis in the primary septum during cytokinesis; localization regulated by Cdk1p during mitosis	2	10.0304	8.69323	10.6582	9.68537	11.8087	6.94227	11.4078	11.0546	6.87771	12.8418
YBR039W	ATP3	"Gamma subunit of the F1 sector of mitochondrial F1F0 ATP synthase, which is a large, evolutionarily conserved enzyme complex required for ATP synthesis"	67	9.20988	12.3331	9.46938	13.3024	11.4229	9.11165	8.89654	9.67016	7.25223	9.33177
YBR041W	FAT1	Very long chain fatty acyl-CoA synthetase and long chain fatty acid transporter; activates imported fatty acids with a preference for very long lengths (C20-C26); has a separate function in the transport of long chain fatty acids	15	10.9935	6.58964	9.15621	6.9788	10.5439	10.6083	10.7766	11.6727	10.9926	11.6878
YBR042C	CST26	Protein required for incorporation of stearic acid into phosphatidylinositol; affects chromosome stability when overexpressed	9	11.3236	6.34916	10.6071	7.03772	9.60949	11.2788	11.1795	10.9186	12.0319	9.66421
YBR043C	QDR3	"Multidrug transporter of the major facilitator superfamily, has a role in polyamine homeostasis; expression is upregulated under polyamine stress; required for resistance to quinidine, barban, cisplatin, and bleomycin"	6	9.11196	12.8862	9.8244	10.8801	9.2169	10.5981	10.2542	9.64895	7.0189	10.5602
YBR044C	TCM62	Protein involved in the assembly of the mitochondrial succinate dehydrogenase complex; putative chaperone	21	9.1591	14.4794	10.6402	13.1997	7.91704	9.09582	9.97118	8.62207	8.07632	8.8391
YBR046C	ZTA1	"NADPH-dependent quinone reductase, GFP-tagged protein localizes to the cytoplasm and nucleus; has similarity to E. coli quinone oxidoreductase and to human zeta-crystallin"	22	10.3347	9.03176	8.81967	8.05539	10.6731	11.5951	9.66712	9.07213	14.0305	8.72048
