Protein Id	Gene Symbol	Description	Number of peptides	2726_1	2726_2	2726_3	2726_4	2726_5	2995_1	2995_2	2995_3	2995_6	2995_7
YBL068W	PRS4	"5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase, synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes"	5	637.953	367.789	305.982	181.727	395.632	453.155	791.734	764.135	445.098	182.287
YBL069W	AST1	"Peripheral membrane protein that interacts with the plasma membrane ATPase Pma1p and has a role in its targeting to the plasma membrane, possibly by influencing its incorporation into lipid rafts"	15	2016.45	2057.77	1834.51	2059.04	2030.57	2004.79	1980.53	1784.36	2092.04	2060.4
YBL072C	RPS8A	Protein component of the small (40S) ribosomal subunit; identical to Rps8Bp and has similarity to rat S8 ribosomal protein	13	1957.77	2492.55	2205.04	1881.99	1948.52	2439.76	1934.1	1929.64	1572.13	1684.95
YBL075C	SSA3	ATPase involved in protein folding and the response to stress; plays a role in SRP-dependent cotranslational protein-membrane targeting and translocation; member of the heat shock protein 70 (HSP70) family; localized to the cytoplasm	10	504.086	1062.78	1606.06	865.188	567.521	1578.32	835.687	815.167	1001.88	630.191
YBL076C	ILS1	"Cytoplasmic isoleucine-tRNA synthetase, target of the G1-specific inhibitor reveromycin A"	33	3021.14	3292.12	2926.71	1642.82	2514.45	3582.55	3514.17	3238.37	2767.43	1715.55
YBL078C	ATG8	"Component of autophagosomes and Cvt vesicles; undergoes conjugation to phosphatidylethanolamine (PE); Atg8p-PE is anchored to membranes, is involved in phagophore expansion, and may mediate membrane fusion during autophagosome formation"	5	482.295	432.56	482.278	340.33	396.895	541.673	641.451	698.757	483.899	439.081
YBL079W	NUP170	"Subunit of the nuclear pore complex (NPC), required for NPC localization of specific nucleoporins; involved in nuclear envelope permeability and chromosome segregation; has similar to Nup157p; essential role, with Nup157p, in NPC assembly"	27	2566.61	2923.18	2156.45	1631.19	2182.53	2900.98	3434.74	3882.32	2169.65	1623.34
YBL080C	PET112	Subunit of the trimeric GatFAB AmidoTransferase(AdT) complex; involved in the formation of Q-tRNAQ; mutation is functionally complemented by the bacterial GatB ortholog	30	2941.18	1970.47	2215.97	2571.49	2678.58	1963.71	2515.3	2513.88	2565.01	2415.19
YBL082C	ALG3	"Dolichol-P-Man dependent alpha(1-3) mannosyltransferase, involved in the synthesis of dolichol-linked oligosaccharide donor for N-linked glycosylation of proteins"	5	482.226	393.796	364.84	324.754	422.406	315.076	313.162	385.26	285.923	335.634
YBL085W	BOI1	"Protein implicated in polar growth, functionally redundant with Boi2p; interacts with bud-emergence protein Bem1p; contains an SH3 (src homology 3) domain and a PH (pleckstrin homology) domain"	5	529.33	710.531	496.908	565.776	515.336	626.248	561.723	568.573	496.436	463.08
YBL086C	YBL086C	Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery	7	344.823	508.257	526.536	551.213	411.039	581.642	302.798	294.621	457.819	572.389
YBL087C	RPL23A	"Protein component of the large (60S) ribosomal subunit, identical to Rpl23Bp and has similarity to E. coli L14 and rat L23 ribosomal proteins"	6	442.384	389.362	418.254	355.925	418.169	469.456	368.183	352.681	433.316	324.46
YBL088C	TEL1	Protein kinase primarily involved in telomere length regulation; contributes to cell cycle checkpoint control in response to DNA damage; functionally redundant with Mec1p; homolog of human ataxia telangiectasia (ATM) gene	6	387.991	318.809	214.452	160.922	232.568	338.962	318.565	388.9	196.735	135.416
YBL090W	MRP21	Mitochondrial ribosomal protein of the small subunit; MRP21 exhibits genetic interactions with mutations in the COX2 and COX3 mRNA 5'-untranslated leader sequences	22	2165.64	2026.86	2531.89	2833.27	3016.7	2103.5	2061.23	2096.36	2857.57	2741.9
YBL091C	MAP2	"Methionine aminopeptidase, catalyzes the cotranslational removal of N-terminal methionine from nascent polypeptides; function is partially redundant with that of Map1p"	7	525.025	668.314	572.042	321.798	456.43	771.223	545.116	599.802	476.035	273.422
YBL091C-A	SCS22	Protein involved in regulation of phospholipid metabolism; homolog of Scs2p; similar to D. melanogaster inturned protein	6	1415.5	1806.36	1746.11	1541.88	1351.95	1739.33	1221.95	1282.68	1261.23	1606.63
YBL092W	RPL32	"Protein component of the large (60S) ribosomal subunit, has similarity to rat L32 ribosomal protein; overexpression disrupts telomeric silencing"	19	3064.22	3585.45	3109.32	2616.38	2897.85	3886.11	3002.36	3174.27	2451.38	2472
YBL093C	ROX3	Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme	1	24.4015	33.9795	50.5254	64.524	18.0302	32.6997	31.485	26.9836	38.3266	50.9623
YBL095W	YBL095W	"Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"	7	1016.89	973.41	1088.36	1071.96	1378.64	1094.08	1154.64	1120.16	1277.02	800.316
YBL098W	BNA4	"Kynurenine 3-mono oxygenase, required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p; putative therapeutic target for Huntington disease"	29	5083.89	3751.23	3777.59	4279.74	5275.81	4024.86	4383.91	4480.1	4304.4	4190.51
YBL099W	ATP1	"Alpha subunit of the F1 sector of mitochondrial F1F0 ATP synthase, which is a large, evolutionarily conserved enzyme complex required for ATP synthesis; phosphorylated"	336	39658.1	43822	42120.3	43348.6	49900.7	39033.5	39420.9	35673.9	47583.8	39798.4
YBL100W-B	YBL100W-B	"Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes"	5	1531.6	577.078	293.088	380.994	549.055	373.8	550.67	949.026	332.067	321.279
YBL101C	ECM21	Protein involved in regulating the endocytosis of plasma membrane proteins; identified as a substrate for ubiquitination by Rsp5p and deubiquitination by Ubp2p; promoter contains several Gcn4p binding elements	11	1223.93	925.101	946.481	897.712	808.887	859.823	886.189	921.555	759.497	657.142
YBL102W	SFT2	"Non-essential tetra-spanning membrane protein found mostly in the late Golgi, can suppress some sed5 alleles; may be part of the transport machinery, but precise function is unknown; similar to mammalian syntaxin 5"	4	287.066	332.463	241.427	234.204	284.218	270.078	195.957	164.16	228.141	224.435
YBL104C	SEA4	"Subunit of the SEA (Seh1-associated) complex, a coatomer-related complex that associates dynamically with the vacuole; has an N-terminal beta-propeller fold and a C-terminal RING motif; promoter contains multiple GCN4 binding sites"	8	496.231	572.959	429.868	239.808	409.503	683.502	656.356	628.709	411.272	217.596
YBL105C	PKC1	"Protein serine/threonine kinase essential for cell wall remodeling during growth; localized to sites of polarized growth and the mother-daughter bud neck; homolog of the alpha, beta, and gamma isoforms of mammalian protein kinase C (PKC)"	15	1898.65	1468.73	1483.51	1202.23	1245.17	1374.91	1470.66	1463.67	1209.33	1236.18
YBL106C	SRO77	Protein with roles in exocytosis and cation homeostasis; functions in docking and fusion of post-Golgi vesicles with plasma membrane; homolog of Sro7p and Drosophila lethal giant larvae tumor suppressor; interacts with SNARE protein Sec9p	2	134.429	48.7733	66.9824	317.104	98.1022	58.0557	138.688	137.495	182.587	429.439
YBL107C	YBL107C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YBL107C is not an essential gene	4	374.024	721.04	790.299	1626.85	1061.96	487.675	534.592	498.192	879.3	1940.58
YBR001C	NTH2	"Putative neutral trehalase, required for thermotolerance and may mediate resistance to other cellular stresses"	5	1034.7	614.118	624.449	483.899	631.697	723.767	1046.5	908.639	713.982	493.662
YBR002C	RER2	Cis-prenyltransferase involved in dolichol synthesis; participates in endoplasmic reticulum (ER) protein sorting	10	1845.84	1402.22	1365.59	1009.65	1452.31	1434.47	1363.36	1458.63	1194.87	1092.81
YBR003W	COQ1	"Hexaprenyl pyrophosphate synthetase, catalyzes the first step in ubiquinone (coenzyme Q) biosynthesis"	39	5497.43	3948.38	4965.17	7421.07	6180.39	4140.69	4260.56	4239.06	5995.76	7890.7
YBR006W	UGA2	Succinate semialdehyde dehydrogenase involved in the utilization of gamma-aminobutyrate (GABA) as a nitrogen source; part of the 4-aminobutyrate and glutamate degradation pathways; localized to the cytoplasm	2	141.184	312.574	345.409	163.608	145.01	328.147	159.906	139.324	227.081	136.966
YBR009C	HHF1	"Histone H4, core histone protein required for chromatin assembly and chromosome function; one of two identical histone proteins (see also HHF2); contributes to telomeric silencing; N-terminal domain involved in maintaining genomic integrity"	15	1332.67	1893.28	2791.41	3751.11	2052.29	2211.94	1580.6	1359.5	3387.05	4859.58
YBR010W	HHT1	"Histone H3, core histone protein required for chromatin assembly, part of heterochromatin-mediated telomeric and HM silencing; one of two identical histone H3 proteins (see HHT2); regulated by acetylation, methylation, and phosphorylation"	6	1029.65	1410.63	2227.95	3671.83	1196.27	1976.31	964.467	1075.26	3075.35	4754.07
YBR011C	IPP1	"Cytoplasmic inorganic pyrophosphatase (PPase), homodimer that catalyzes the rapid exchange of oxygens from Pi with water, highly expressed and essential for viability, active-site residues show identity to those from E. coli PPase"	20	1515.49	2895.65	3215.74	1734.43	2002.98	2979.08	1779.28	1540.26	2852.79	1922.35
YBR014C	GRX7	Cis-golgi localized monothiol glutaredoxin; more similar in activity to dithiol than other monothiol glutaredoxins; involved in the oxidative stress response; does not bind metal ions; functional overlap with GRX6	12	2313.85	1769.1	1078.85	634.835	1464.4	1529.88	1695.2	1742.9	1062.03	723.566
YBR015C	MNN2	"Alpha-1,2-mannosyltransferase, responsible for addition of the first alpha-1,2-linked mannose to form the branches on the mannan backbone of oligosaccharides, localizes to an early Golgi compartment"	29	5624.29	5057.34	2961.38	1921.53	3761.22	3894.85	3904.9	4242.41	2659.22	2104.82
YBR017C	KAP104	Transportin or cytosolic karyopherin beta 2; functions in the rg-nuclear localization signal-mediated nuclear import/reimport of mRNA-binding proteins Nab2p and Hrp1p; regulates asymmetric protein synthesis in daughter cells during mitosis	2	62.4944	48.5859	55.1969	44.2677	49.0497	80.8617	125.654	131.733	58.3496	55.9584
YBR022W	POA1	"Phosphatase that is highly specific for ADP-ribose 1''-phosphate, a tRNA splicing metabolite; may have a role in regulation of tRNA splicing"	3	105.202	174.433	158.46	140.714	131.243	168.829	137.254	126.635	163.17	154.64
YBR023C	CHS3	"Chitin synthase III, catalyzes the transfer of N-acetylglucosamine (GlcNAc) to chitin; required for synthesis of the majority of cell wall chitin, the chitin ring during bud emergence, and spore wall chitosan"	9	432.954	543.537	425.831	445.444	502.107	522.062	387.108	425.887	496.395	492.954
YBR024W	SCO2	"Protein anchored to the mitochondrial inner membrane, similar to Sco1p and may have a redundant function with Sco1p in delivery of copper to cytochrome c oxidase; interacts with Cox2p"	19	2989.41	2776.26	2755.97	3134.96	3416.19	2632.12	2867.55	2687.62	3373.29	3247.61
YBR025C	OLA1	P-loop ATPase with similarity to human OLA1 and bacterial YchF; identified as specifically interacting with the proteasome; protein levels are induced by hydrogen peroxide	35	9330.37	5220.72	4220.49	2657.05	5480.62	5877.55	7423.6	7750.33	4468.61	2908.88
YBR026C	ETR1	"2-enoyl thioester reductase, member of the medium chain dehydrogenase/reductase family; localized to in mitochondria, where it has a probable role in fatty acid synthesis"	67	8538.08	10330	12094.6	12948.1	11476.7	9313.41	9785.58	8682.33	11324	11556.8
YBR028C	YPK3	An AGC kinase phosphorylated by cAMP-dependent protein kinase (PKA) in a TORC1-dependent manner	5	1122.58	703.589	421.885	377.45	702.767	591.911	694.593	739.933	454.117	397.16
YBR029C	CDS1	"Phosphatidate cytidylyltransferase (CDP-diglyceride synthetase); an enzyme that catalyzes that conversion of CTP + phosphate into diphosphate + CDP-diaclglyerol, a critical step in the synthesis of all major yeast phospholipids"	15	1463.84	2266.7	2045.77	3963.97	1998.31	1865.17	1349.05	1486.86	2210.28	3957.82
YBR030W	RKM3	Ribosomal lysine methyltransferase specific for monomethylation of Rpl42ap and Rpl42bp (lysine 40); nuclear SET domain containing protein	1	94.0285	56.0431	23.7729	22.9588	48.3312	59.6464	114.829	126.881	27.7468	9.88024
YBR031W	RPL4A	"N-terminally acetylated protein component of the large (60S) ribosomal subunit, nearly identical to Rpl4Bp and has similarity to E. coli L4 and rat L4 ribosomal proteins"	26	2631.35	3078.94	2991.72	2097.91	2532.56	3327.86	2402.68	2579.03	2209.01	1630.04
YBR034C	HMT1	"Nuclear SAM-dependent mono- and asymmetric arginine dimethylating methyltransferase that modifies hnRNPs, including Npl3p and Hrp1p, affecting their activity and nuclear export; methylates U1 snRNP protein Snp1p and ribosomal protein Rps2p"	6	592.353	257.249	266.755	161.839	270.789	641.619	1462.33	1567.8	393.672	244.217
YBR035C	PDX3	"Pyridoxine (pyridoxamine) phosphate oxidase, has homologs in E. coli and Myxococcus xanthus; transcription is under the general control of nitrogen metabolism"	6	344.51	769.38	808.603	455.982	523.063	863.737	410.452	387.73	719.002	521.689
YBR036C	CSG2	"Endoplasmic reticulum membrane protein, required for mannosylation of inositolphosphorylceramide and for growth at high calcium concentrations"	2	560.648	685.228	655.806	732.026	608.781	605.255	451.752	471.051	597.624	782.852
YBR037C	SCO1	"Copper-binding protein of the mitochondrial inner membrane, required for cytochrome c oxidase activity and respiration; may function to deliver copper to cytochrome c oxidase; has similarity to thioredoxins"	14	1766.09	1011.46	1192.25	1527.06	1842.89	1158.44	1272.18	1332.36	1615.5	1640.03
YBR038W	CHS2	Chitin synthase II; catalyzes transfer of N-acetylglucosamine (GlcNAc) to chitin upon activation of zymogenic form; required for chitin synthesis in the primary septum during cytokinesis; localization regulated by Cdk1p during mitosis	4	538.228	758.568	608.817	556.064	698.024	538.869	399.423	402.676	419.786	320.907
YBR039W	ATP3	"Gamma subunit of the F1 sector of mitochondrial F1F0 ATP synthase, which is a large, evolutionarily conserved enzyme complex required for ATP synthesis"	105	20346.1	11947.9	15559.7	16777.6	19063	13603.8	14737.9	15069.7	18400.2	16205
YBR041W	FAT1	Very long chain fatty acyl-CoA synthetase and long chain fatty acid transporter; activates imported fatty acids with a preference for very long lengths (C20-C26); has a separate function in the transport of long chain fatty acids	23	3659.1	3284.95	2422.67	1905.86	2778.04	2995.52	3105.27	3599.79	2103.41	1889.95
YBR042C	CST26	Protein required for incorporation of stearic acid into phosphatidylinositol; affects chromosome stability when overexpressed	10	933.405	739.529	679.908	509.684	740.537	791.208	758.881	837.115	668.18	500.187
