Protein Id	Gene Symbol	Description	Number of peptides	2726_1	2726_2	2726_3	2726_4	2726_5	2995_1	2995_2	2995_3	2995_6	2995_7
YBL061C	SKT5	"Activator of Chs3p (chitin synthase III), recruits Chs3p to the bud neck via interaction with Bni4p; has similarity to Shc1p, which activates Chs3p during sporulation"	6	14.018	9.57553	8.59813	7.2127	7.94486	11.3373	14.3037	15.042	6.61697	5.35074
YBL064C	PRX1	"Mitochondrial peroxiredoxin (1-Cys Prx) with thioredoxin peroxidase activity, has a role in reduction of hydroperoxides; reactivation requires Trr2p and glutathione; induced during respiratory growth and oxidative stress; phosphorylated"	59	6.31154	9.10784	11.1094	14.1233	11.2429	8.39065	8.12285	6.50577	10.9583	14.1275
YBL066C	SEF1	"Putative transcription factor, has homolog in Kluyveromyces lactis"	5	13.2122	3.46324	3.4156	2.90621	4.28631	9.78458	25.2351	26.9592	6.90766	3.82993
YBL067C	UBP13	"Putative ubiquitin carboxyl-terminal hydrolase, ubiquitin-specific protease that cleaves ubiquitin-protein fusions"	5	15.676	11.0188	8.04376	8.35904	11.5525	9.11488	11.9621	11.9451	6.69871	5.62915
YBL068W	PRS4	"5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase, synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes"	5	14.0969	8.12706	6.76131	4.01563	8.74231	10.0134	17.495	16.8851	9.83534	4.02801
YBL069W	AST1	"Peripheral membrane protein that interacts with the plasma membrane ATPase Pma1p and has a role in its targeting to the plasma membrane, possibly by influencing its incorporation into lipid rafts"	15	10.1225	10.3299	9.20918	10.3363	10.1934	10.064	9.9422	8.9574	10.502	10.3431
YBL072C	RPS8A	Protein component of the small (40S) ribosomal subunit; identical to Rps8Bp and has similarity to rat S8 ribosomal protein	13	9.76617	12.4339	10.9996	9.38813	9.72	12.1705	9.64811	9.62583	7.84246	8.40525
YBL075C	SSA3	ATPase involved in protein folding and the response to stress; plays a role in SRP-dependent cotranslational protein-membrane targeting and translocation; member of the heat shock protein 70 (HSP70) family; localized to the cytoplasm	10	5.32473	11.2263	16.965	9.1391	5.9948	16.672	8.82748	8.61072	10.583	6.6568
YBL076C	ILS1	"Cytoplasmic isoleucine-tRNA synthetase, target of the G1-specific inhibitor reveromycin A"	33	10.7074	11.6679	10.3728	5.82246	8.91166	12.6972	12.4548	11.4774	9.80824	6.0802
YBL078C	ATG8	"Component of autophagosomes and Cvt vesicles; undergoes conjugation to phosphatidylethanolamine (PE); Atg8p-PE is anchored to membranes, is involved in phagophore expansion, and may mediate membrane fusion during autophagosome formation"	5	9.76461	8.75766	9.76425	6.89037	8.03559	10.9668	12.9869	14.1471	9.79708	8.88968
YBL079W	NUP170	"Subunit of the nuclear pore complex (NPC), required for NPC localization of specific nucleoporins; involved in nuclear envelope permeability and chromosome segregation; has similar to Nup157p; essential role, with Nup157p, in NPC assembly"	27	10.0766	11.4765	8.46631	6.4041	8.56871	11.3893	13.4849	15.2421	8.51812	6.37328
YBL080C	PET112	Subunit of the trimeric GatFAB AmidoTransferase(AdT) complex; involved in the formation of Q-tRNAQ; mutation is functionally complemented by the bacterial GatB ortholog	30	12.0784	8.092	9.10021	10.5602	11	8.06426	10.3294	10.3236	10.5336	9.91834
YBL082C	ALG3	"Dolichol-P-Man dependent alpha(1-3) mannosyltransferase, involved in the synthesis of dolichol-linked oligosaccharide donor for N-linked glycosylation of proteins"	5	13.3099	10.8691	10.0699	8.96348	11.6588	8.69636	8.64353	10.6335	7.89171	9.26379
YBL085W	BOI1	"Protein implicated in polar growth, functionally redundant with Boi2p; interacts with bud-emergence protein Bem1p; contains an SH3 (src homology 3) domain and a PH (pleckstrin homology) domain"	5	9.56516	12.8395	8.97927	10.2237	9.31228	11.3165	10.1505	10.2743	8.97075	8.368
YBL086C	YBL086C	Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery	7	7.57663	11.1677	11.5693	12.1115	9.03156	12.7802	6.65324	6.47356	10.0595	12.5768
YBL087C	RPL23A	"Protein component of the large (60S) ribosomal subunit, identical to Rpl23Bp and has similarity to E. coli L14 and rat L23 ribosomal proteins"	6	11.137	9.80219	10.5296	8.96042	10.5274	11.8186	9.26903	8.87875	10.9087	8.1683
YBL088C	TEL1	Protein kinase primarily involved in telomere length regulation; contributes to cell cycle checkpoint control in response to DNA damage; functionally redundant with Mec1p; homolog of human ataxia telangiectasia (ATM) gene	6	14.4057	11.837	7.96235	5.97486	8.63498	12.5853	11.828	14.4394	7.30457	5.02786
YBL090W	MRP21	Mitochondrial ribosomal protein of the small subunit; MRP21 exhibits genetic interactions with mutations in the COX2 and COX3 mRNA 5'-untranslated leader sequences	22	8.86288	8.29492	10.3618	11.5952	12.3458	8.60856	8.43559	8.57937	11.6946	11.2212
YBL091C	MAP2	"Methionine aminopeptidase, catalyzes the cotranslational removal of N-terminal methionine from nascent polypeptides; function is partially redundant with that of Map1p"	7	10.0788	12.8295	10.9814	6.17748	8.76198	14.805	10.4645	11.5143	9.13834	5.24883
YBL091C-A	SCS22	Protein involved in regulation of phospholipid metabolism; homolog of Scs2p; similar to D. melanogaster inturned protein	6	9.45331	12.0636	11.6613	10.2973	9.02888	11.6159	8.16069	8.56628	8.423	10.7298
YBL092W	RPL32	"Protein component of the large (60S) ribosomal subunit, has similarity to rat L32 ribosomal protein; overexpression disrupts telomeric silencing"	19	10.1265	11.8491	10.2756	8.64653	9.57671	12.8427	9.92208	10.4902	8.10124	8.16937
YBL093C	ROX3	Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme	1	6.561	9.13629	13.5851	17.349	4.84791	8.79218	8.46559	7.25526	10.3051	13.7026
YBL095W	YBL095W	"Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"	7	9.26507	8.86895	9.91629	9.76684	12.5611	9.96843	10.5202	10.206	11.6352	7.29185
YBL098W	BNA4	"Kynurenine 3-mono oxygenase, required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p; putative therapeutic target for Huntington disease"	29	11.6731	8.61321	8.67373	9.82673	12.1138	9.2415	10.0659	10.2868	9.88336	9.62184
YBL099W	ATP1	"Alpha subunit of the F1 sector of mitochondrial F1F0 ATP synthase, which is a large, evolutionarily conserved enzyme complex required for ATP synthesis; phosphorylated"	336	9.43432	10.4249	10.0201	10.3122	11.8709	9.28572	9.37788	8.4865	11.3198	9.46769
YBL100W-B	YBL100W-B	"Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes"	5	26.1425	9.85	5.00265	6.50309	9.37168	6.3803	9.39925	16.1987	5.66796	5.48384
YBL101C	ECM21	Protein involved in regulating the endocytosis of plasma membrane proteins; identified as a substrate for ubiquitination by Rsp5p and deubiquitination by Ubp2p; promoter contains several Gcn4p binding elements	11	13.7732	10.4104	10.651	10.1022	9.10261	9.67581	9.97251	10.3705	8.54681	7.39498
YBL102W	SFT2	"Non-essential tetra-spanning membrane protein found mostly in the late Golgi, can suppress some sed5 alleles; may be part of the transport machinery, but precise function is unknown; similar to mammalian syntaxin 5"	4	11.6592	13.503	9.80554	9.51218	11.5435	10.9692	7.95879	6.66735	9.26593	9.11541
YBL104C	SEA4	"Subunit of the SEA (Seh1-associated) complex, a coatomer-related complex that associates dynamically with the vacuole; has an N-terminal beta-propeller fold and a C-terminal RING motif; promoter contains multiple GCN4 binding sites"	8	10.4562	12.073	9.05786	5.05305	8.62874	14.4022	13.8302	13.2477	8.66601	4.58501
YBL105C	PKC1	"Protein serine/threonine kinase essential for cell wall remodeling during growth; localized to sites of polarized growth and the mother-daughter bud neck; homolog of the alpha, beta, and gamma isoforms of mammalian protein kinase C (PKC)"	15	13.5106	10.4513	10.5565	8.55494	8.86048	9.78372	10.4651	10.4153	8.60549	8.79653
YBL106C	SRO77	Protein with roles in exocytosis and cation homeostasis; functions in docking and fusion of post-Golgi vesicles with plasma membrane; homolog of Sro7p and Drosophila lethal giant larvae tumor suppressor; interacts with SNARE protein Sec9p	2	8.34107	3.02629	4.15613	19.6756	6.08705	3.60224	8.6053	8.53126	11.3292	26.6458
YBL107C	YBL107C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YBL107C is not an essential gene	4	4.19567	8.08839	8.8653	18.2494	11.9127	5.47057	5.99688	5.58855	9.86369	21.7688
YBR001C	NTH2	"Putative neutral trehalase, required for thermotolerance and may mediate resistance to other cellular stresses"	5	14.2219	8.441	8.58299	6.65115	8.68262	9.94811	14.3841	12.4892	9.81362	6.78534
YBR002C	RER2	Cis-prenyltransferase involved in dolichol synthesis; participates in endoplasmic reticulum (ER) protein sorting	10	13.5527	10.2955	10.0265	7.41314	10.6632	10.5323	10.0102	10.7097	8.77307	8.02369
YBR003W	COQ1	"Hexaprenyl pyrophosphate synthetase, catalyzes the first step in ubiquinone (coenzyme Q) biosynthesis"	39	10.0798	7.23953	9.10386	13.6068	11.332	7.59214	7.81192	7.7725	10.9935	14.4679
YBR006W	UGA2	Succinate semialdehyde dehydrogenase involved in the utilization of gamma-aminobutyrate (GABA) as a nitrogen source; part of the 4-aminobutyrate and glutamate degradation pathways; localized to the cytoplasm	2	6.72559	14.8901	16.4542	7.79379	6.90784	15.6319	7.61744	6.63699	10.8175	6.52466
YBR009C	HHF1	"Histone H4, core histone protein required for chromatin assembly and chromosome function; one of two identical histone proteins (see also HHF2); contributes to telomeric silencing; N-terminal domain involved in maintaining genomic integrity"	15	5.2843	7.50724	11.0685	14.8739	8.13774	8.77076	6.2674	5.39068	13.4303	19.2692
YBR010W	HHT1	"Histone H3, core histone protein required for chromatin assembly, part of heterochromatin-mediated telomeric and HM silencing; one of two identical histone H3 proteins (see HHT2); regulated by acetylation, methylation, and phosphorylation"	6	4.81553	6.59733	10.4199	17.1727	5.59482	9.24297	4.5107	5.02886	14.383	22.2342
YBR011C	IPP1	"Cytoplasmic inorganic pyrophosphatase (PPase), homodimer that catalyzes the rapid exchange of oxygens from Pi with water, highly expressed and essential for viability, active-site residues show identity to those from E. coli PPase"	20	6.75412	12.9051	14.3317	7.72986	8.9267	13.2769	7.92973	6.86451	12.7141	8.56735
YBR014C	GRX7	Cis-golgi localized monothiol glutaredoxin; more similar in activity to dithiol than other monothiol glutaredoxins; involved in the oxidative stress response; does not bind metal ions; functional overlap with GRX6	12	16.5103	12.6232	7.69802	4.52982	10.4491	10.9164	12.0959	12.4363	7.578	5.16295
YBR015C	MNN2	"Alpha-1,2-mannosyltransferase, responsible for addition of the first alpha-1,2-linked mannose to form the branches on the mannan backbone of oligosaccharides, localizes to an early Golgi compartment"	29	15.566	13.9969	8.19602	5.31808	10.4097	10.7795	10.8073	11.7414	7.35974	5.82536
YBR017C	KAP104	Transportin or cytosolic karyopherin beta 2; functions in the rg-nuclear localization signal-mediated nuclear import/reimport of mRNA-binding proteins Nab2p and Hrp1p; regulates asymmetric protein synthesis in daughter cells during mitosis	2	8.77544	6.82242	7.75072	6.21606	6.88754	11.3546	17.6443	18.4978	8.19343	7.85766
YBR022W	POA1	"Phosphatase that is highly specific for ADP-ribose 1''-phosphate, a tRNA splicing metabolite; may have a role in regulation of tRNA splicing"	3	7.20276	11.9427	10.8491	9.63411	8.98567	11.559	9.39725	8.67019	11.1716	10.5876
YBR023C	CHS3	"Chitin synthase III, catalyzes the transfer of N-acetylglucosamine (GlcNAc) to chitin; required for synthesis of the majority of cell wall chitin, the chitin ring during bud emergence, and spore wall chitosan"	9	9.26248	11.6283	9.11009	9.52969	10.7419	11.1688	8.28166	9.11129	10.6197	10.5461
YBR024W	SCO2	"Protein anchored to the mitochondrial inner membrane, similar to Sco1p and may have a redundant function with Sco1p in delivery of copper to cytochrome c oxidase; interacts with Cox2p"	19	10.0044	9.29107	9.22317	10.4915	11.4326	8.80868	9.59658	8.99442	11.2891	10.8685
YBR025C	OLA1	P-loop ATPase with similarity to human OLA1 and bacterial YchF; identified as specifically interacting with the proteasome; protein levels are induced by hydrogen peroxide	35	16.8606	9.43421	7.62672	4.80148	9.90385	10.6211	13.415	14.0054	8.07508	5.25655
YBR026C	ETR1	"2-enoyl thioester reductase, member of the medium chain dehydrogenase/reductase family; localized to in mitochondria, where it has a probable role in fatty acid synthesis"	67	8.05102	9.74067	11.4047	12.2095	10.822	8.78212	9.22735	8.18703	10.678	10.8976
YBR028C	YPK3	An AGC kinase phosphorylated by cAMP-dependent protein kinase (PKA) in a TORC1-dependent manner	5	18.0887	11.3373	6.79803	6.08203	11.324	9.53774	11.1923	11.9229	7.31741	6.39963
YBR029C	CDS1	"Phosphatidate cytidylyltransferase (CDP-diglyceride synthetase); an enzyme that catalyzes that conversion of CTP + phosphate into diphosphate + CDP-diaclglyerol, a critical step in the synthesis of all major yeast phospholipids"	15	6.47494	10.0262	9.04897	17.5336	8.83903	8.25012	5.96721	6.57676	9.77666	17.5065
YBR030W	RKM3	Ribosomal lysine methyltransferase specific for monomethylation of Rpl42ap and Rpl42bp (lysine 40); nuclear SET domain containing protein	1	16.0975	9.59448	4.06988	3.93051	8.27421	10.2114	19.6585	21.7219	4.7502	1.69148
YBR031W	RPL4A	"N-terminally acetylated protein component of the large (60S) ribosomal subunit, nearly identical to Rpl4Bp and has similarity to E. coli L4 and rat L4 ribosomal proteins"	26	10.3267	12.0832	11.7409	8.23319	9.93897	13.0601	9.42925	10.1214	8.66921	6.39708
YBR034C	HMT1	"Nuclear SAM-dependent mono- and asymmetric arginine dimethylating methyltransferase that modifies hnRNPs, including Npl3p and Hrp1p, affecting their activity and nuclear export; methylates U1 snRNP protein Snp1p and ribosomal protein Rps2p"	6	10.1108	4.39096	4.5532	2.76241	4.62206	10.9517	24.9603	26.7605	6.71954	4.16851
YBR035C	PDX3	"Pyridoxine (pyridoxamine) phosphate oxidase, has homologs in E. coli and Myxococcus xanthus; transcription is under the general control of nitrogen metabolism"	6	5.93558	13.2557	13.9315	7.85614	9.01189	14.8814	7.07171	6.68022	12.3877	8.9882
YBR036C	CSG2	"Endoplasmic reticulum membrane protein, required for mannosylation of inositolphosphorylceramide and for growth at high calcium concentrations"	2	9.11471	11.1401	10.6617	11.9009	9.89723	9.8399	7.34433	7.6581	9.71585	12.7272
YBR037C	SCO1	"Copper-binding protein of the mitochondrial inner membrane, required for cytochrome c oxidase activity and respiration; may function to deliver copper to cytochrome c oxidase; has similarity to thioredoxins"	14	12.3002	7.04446	8.30359	10.6354	12.8351	8.06809	8.86024	9.27937	11.2514	11.4222
YBR038W	CHS2	Chitin synthase II; catalyzes transfer of N-acetylglucosamine (GlcNAc) to chitin upon activation of zymogenic form; required for chitin synthesis in the primary septum during cytokinesis; localization regulated by Cdk1p during mitosis	4	10.2689	14.4727	11.6156	10.6092	13.3176	10.2811	7.6206	7.68265	8.00911	6.12258
YBR039W	ATP3	"Gamma subunit of the F1 sector of mitochondrial F1F0 ATP synthase, which is a large, evolutionarily conserved enzyme complex required for ATP synthesis"	105	12.5818	7.38845	9.62193	10.3751	11.7883	8.41242	9.11372	9.31891	11.3784	10.021
YBR041W	FAT1	Very long chain fatty acyl-CoA synthetase and long chain fatty acid transporter; activates imported fatty acids with a preference for very long lengths (C20-C26); has a separate function in the transport of long chain fatty acids	23	13.1885	11.84	8.73205	6.86932	10.0129	10.7968	11.1924	12.9748	7.58133	6.81196
YBR042C	CST26	Protein required for incorporation of stearic acid into phosphatidylinositol; affects chromosome stability when overexpressed	10	13.0389	10.3306	9.49774	7.11984	10.3447	11.0525	10.6009	11.6938	9.33391	6.98718
